id,name,artist,popularity,duration_ms,year
5Dqik1P9toCJTLj5rEm78s,West End Girls,Pet Shop Boys,61,241986,1998.0
5JsIknb4lyIKQCytjv0Uw5,Breakout,Swing Out Sister,58,226453,1987.0
3yobQNuKVJ62WDU7h725Fu,Fade To Grey,Visage,64,239360,1980.0
0ew27xRdxSexrWbODuLfeE,I'm Coming Out,Diana Ross,0,325266,1980.0
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,82,304786,1984.0
2wPycOabj69Q2qMYWuU4P4,Baby Jane,Rod Stewart,54,283866,1989.0
2qeESyQyH7MRHCBotCQsNq,Hungry Like the Wolf,Duran Duran,50,209546,1998.0
2X90tKH59XlulLjbT4vci1,Perfect,Fairground Attraction,41,216573,1988.0
31DvHUCSioX0JD7B4kZMJ9,Money For Nothing,Dire Straits,1,510933,1985.0
3b9Cpi8jW9jNoyx72QbfRO,Never Can Say Goodbye - Single Version,Gloria Gaynor,56,179466,1975.0
5hXEcqQhEjfZdbIZLO8mf2,Everything She Wants,Wham!,70,302693,1984.0
029NqmIySn1kOY305AAhxT,Sledgehammer,Peter Gabriel,64,313533,1986.0
79WrmdVsLbwRTUCiH7cPsa,Missing - 2013 Remaster,Everything But The Girl,0,247200,1994.0
2cWHN0WK52RGAWHgaDamUA,Take It to the Limit - 2013 Remaster,Eagles,65,287090,1975.0
2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,The Doobie Brothers,73,223866,1978.0
2XgDgIsVUOt9Lov5G4Wruy,I Knew You Were Waiting (For Me),George Michael,53,238000,1998.0
46RVKt5Edm1zl0rXhPJZxz,Down Under,Men At Work,69,220866,1996.0
49MHCPzvMLXhRjDantBMVH,Just the Way You Are,Billy Joel,73,290573,1977.0
32swrAYov1DRkmpbel6bUa,Automatic - Single Version,The Pointer Sisters,38,241706,1984.0
78eeFJQFAZVdnBTMtFQoKC,Dignity,Deacon Blue,40,238440,1987.0
4AjKVyNUMdUveKK5OH1OJD,How Long,Ace,16,204226,1974.0
5yGTQzYbEdY6B9RFZJypgt,Rhythm Of The Night,DeBarge,65,229106,1985.0
4CcSw8wQAHYf4XNckayPoc,Walking on Broken Glass,Annie Lennox,67,253295,1992.0
5ZoDwIP1ntHwciLjydJ8X2,My Cherie Amour,Stevie Wonder,68,173306,1969.0
57gpjrxXMnqyKIxzMToJ7A,You Keep It All In,The Beautiful South,51,173760,1989.0
4I1w0J6NA3M25jFZ5dhp6y,Love And Affection,Joan Armatrading,53,268333,1976.0
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,84,238266,1983.0
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,George Harrison,2,234653,1987.0
4zoZQvmST8gliv9S9L8lUw,Please Don't Go,KC & The Sunshine Band,67,230440,1979.0
184QpO8ZchGncbNyJe9SDT,Make Me Smile (Come up and See Me) - 2014 Remaster,Steve Harley,1,239213,1975.0
4WN8TLWVCzuLcOeoLSiFUw,It's My Life,Talk Talk,49,233453,1990.0
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,4 Non Blondes,81,295533,1992.0
2ee9kqcX5qVkZwQmeJZVVC,Hit Me With Your Rhythm Stick,Ian Dury,7,223960,1987.0
2rdX2dS4KfkpR31qrQanE2,My Destiny,Lionel Richie,56,288440,1992.0
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,78,258411,1972.0
5NoUgO4Kr93QymQGQlBC7b,Up Where We Belong,Joe Cocker,61,233240,2003.0
2VsK5maDIMwgWM0rLMFCLG,Don't Take Away The Music,Tavares,42,373226,2004.0
7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,The Buggles,72,252773,1980.0
5PwWIKBztoHDVAVcL3IH2X,Young at Heart,The Bluebells,47,204880,1998.0
6UkMcAA19lTdjs22jtB7o2,Big Yellow Taxi,Joni Mitchell,1,134800,1970.0
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,77,300773,1998.0
1eyq8cjUQ2daFthW2PC2GM,Glory of Love,Peter Cetera,74,258333,1986.0
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,75,243373,1979.0
2TxWkdptNrm2Z0CZfMr3Iq,I Don't Wanna Lose You,Tina Turner,63,253173,1989.0
4KEjzkZRlb0HHqNTsj7AoM,Who's That Lady,The Isley Brothers,0,170333,1986.0
37BTh5g05cxBIRYMbw8g2T,Rosanna,TOTO,73,331200,1982.0
5AoBNJQDXXEnIJGjJjZu3y,Just Another Day,Jon Secada,66,327426,1992.0
2r9wqqaPMXq6goFO396cfq,Denis,Blondie,43,139413,2006.0
5iXsOgMkvNwysHBf5XHIgK,Something Got Me Started,Simply Red,15,240706,2019.0
1Qrdlkgg9I4J7r3P4kZNwr,Missing You,John Waite,72,269760,1984.0
1RmgLVx1f90AuMnqRHZS5j,Come Back and Stay,Paul Young,53,263373,2003.0
5dUyyHEujfRHbmhx57Tpxv,A New England,Kirsty MacColl,0,232853,2005.0
4c6vZqYHFur11FbWATIJ9P,There She Goes,The La's,76,162186,1990.0
7vuSGejUXpD365Nl9tyehq,Forget Me Nots,Patrice Rushen,0,275813,1982.0
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,Bryan Adams,76,393640,1991.0
2u8MGAiS2hBVE7GZzTZLQI,I'm So Excited,The Pointer Sisters,64,229466,1989.0
4R5qHNB2gdxBM2LDNaJZeO,Hot Love - A Side,T. Rex,56,295480,1971.0
17VWTx7LD7liGlpnlGhUbn,Lady Marmalade,LaBelle,60,237120,1974.0
3c4OULLWwgRqBfA2dJtRuY,Love Is In The Air,John Paul Young,20,210293,2009.0
0oSS8NUmfgaX52yTuQWnen,Say What You Want,Texas,0,233866,1997.0
3G69vJMWsX6ZohTykad2AU,One,U2,77,276186,1991.0
714hERk9U1W8FMYkoC83CO,You Sexy Thing,Hot Chocolate,74,244920,1975.0
623ZeL2lWuz5v03TVkRBZa,Private Dancer - Single Edit,Tina Turner,52,242480,1991.0
4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,Rod Stewart,74,331333,1978.0
0TjOyjjHJb9WmyUQlq1F12,You Can Get It If You Really Want,Desmond Dekker,4,162893,1970.0
2A6yzRGMgSQCUapR2ptm6A,True Colors,Cyndi Lauper,72,227600,1986.0
5XWJYBQqDNJKVyAkRTKJt5,The King of Rock 'N' Roll,Prefab Sprout,32,262133,2010.0
3ibAzRj9JnowdoLkyllk3n,Holiday,Madonna,63,231560,1983.0
5MmWgG5KgiqSxkOZdVXRQA,Why Does It Always Rain On Me?,Travis,63,265000,1999.0
6W2VbtvMrDXm5vYeB7amkO,Footloose,Kenny Loggins,73,220706,1997.0
4rcHWl68ai6KvpXlc8vbnE,Keep on Loving You,REO Speedwagon,74,200293,1980.0
1qAn5FdJiog9J76fc0Gqwu,Sometimes,Erasure,0,219906,1987.0
4KFM3A5QF2IMcc6nHsu3Wp,Englishman In New York,Sting,73,267266,1987.0
6l6vgKIgXLnqgSMqf4nGNc,Don't Stop,Fleetwood Mac,55,190773,1988.0
777NOXupZkFdg8zlPMoVqc,Evil Woman,Electric Light Orchestra,61,269840,1975.0
5zNf8MI40Us66R3zutaxvt,Save a Prayer - Single Version,Duran Duran,55,225840,1998.0
1e1rq2wEC9hOro9YhHmL2B,Sunday Girl,Blondie,42,195133,1999.0
3lghqWELEWj9yEPvme7c4W,Fairground,Simply Red,56,333333,1995.0
1NCuYqMc8hKMb4cpNTcJbD,Another Day in Paradise - 2016 Remaster,Phil Collins,77,322133,1989.0
13toFl1UwJPsRxDiD9jgtn,As,Stevie Wonder,62,428222,1976.0
2SbsvihBJmgNKZ4qkXFWrp,More Than Words,Extreme,1,334040,1990.0
2pbWkjtGtjkzBdZ95GFINm,Car Wash - Long Version,Rose Royce,52,307573,1976.0
31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,76,251066,1997.0
7H8zey5My6uNdD2TxeCb9F,Don't Speak,No Doubt,1,263000,1995.0
3oGcHyoXwBMIAXkgIzLoQn,Love & Pride,King,49,201386,1984.0
3a3vjoXeWPjJomqPSYJ21Q,Young Americans,David Bowie,27,313986,2013.0
5psbwXbjlWCqmLVzIqif7Q,Love Is All Around,The Troggs,52,177666,1991.0
4gENKjBd76hTOrRmlca2Jp,Nutbush City Limits,Tina Turner,50,199933,1993.0
6SaeXxdt0Id6ZzmX0ZGTQK,"Fastlove, Pt. 1",George Michael,65,324666,1996.0
1GjbTNFImFrjFsNdleDe78,Never Tear Us Apart,INXS,74,184586,1987.0
1Ldc16Fn1PpjasAUWx9mFm,I Want Your Love,CHIC,21,415466,2013.0
0Qv7xi6uPSqH2k82tOkGSt,Mad World,Tears For Fears,70,215400,1983.0
6kCJMxv445L2okuTiou1fR,Tell Her About It,Billy Joel,60,229200,1983.0
3u2s7Dppp5ID2MxKnqxFyh,Blinded by the Light,Manfred Mann's Earth Band,0,428133,1976.0
7BdXRaSlGAzhySfuW3y8h5,"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack",Patrick Swayze,69,232906,1987.0
7D88UPDgOxn32w8gqBcCWv,Cuddly Toy,Roachford,0,228466,1988.0
5cTLOfSiGtjm7MF953l9nQ,Don't Get Me Wrong,Pretenders,43,226066,2011.0
3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,Otis Redding,81,163755,1968.0
7jLKXqO8vLhXwf4A6YPTOO,Thorn In My Side,Eurythmics,33,255400,2008.0
2GH5jo15wbTv1Ll7zXEzSg,Fantasy,"Earth, Wind & Fire",58,277413,1977.0
1tMi57U5Nkk6qRZSNwbzQr,So You Win Again,Hot Chocolate,50,271426,1978.0
1pTqpcvO02DUSzdN85loMZ,"Running In The Family - 7"" Version",Level 42,46,236560,1989.0
3WSyYBhLZRLbQo2tJgFvSR,Sleeping Satellite,Tasmin Archer,63,281853,1992.0
4w4Shi3xjbZBDGuhLw5LsQ,Bright Side of the Road,Van Morrison,63,226760,1979.0
74BiRtgDe2YPETdTCcsXoG,All Cried Out,Alison Moyet,50,221266,1982.0
0bvpSvOYt4KTfZIZJmyFOs,White Wedding,Billy Idol,61,506226,1985.0
3lKN03PDeBnXZS7sDukRBt,"Money, Money, Money",ABBA,74,186426,1976.0
7xGOvQukPKKQVLiJOPSmt0,Don't Let the Sun Go Down on Me,George Michael,65,346813,1998.0
1spr3ff7dxssldzMZmoITf,Somebody Else's Guy,Jocelyn Brown,40,241626,2007.0
5TAf4lnZCZTLlZHNZMLFLi,I Try,Macy Gray,74,239440,1999.0
7mzvbidIxAS6aRsdSawznI,You Wear It Well,Rod Stewart,0,262960,1972.0
6ioBgySxoeQKALvAeLEmId,Express Yourself,Madonna,56,239093,2009.0
6W7ztLBiRzBN46ZaPAcQ0F,"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,68,290333,1987.0
3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,79,180055,1962.0
4QlzkaRHtU8gAdwqjWmO8n,Friday I'm In Love,The Cure,79,215160,1992.0
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,78,237053,1983.0
1zU0kAJdEPyRs4x5gkQQER,Up The Junction,Squeeze,57,191320,1979.0
1ufPBHlzzzBzgs5ikKTDzn,Show Me Heaven,Maria McKee,39,229560,2018.0
4V0uQkCIquydgfUtfSnctU,Lonely Boy,Andrew Gold,0,261399,2005.0
0HoaLXRp7jJtdQFunUyUGc,The Sun Always Shines on T.V.,a-ha,65,302400,1985.0
7ndGFo9nZ108KPgXtfYWCe,Sweetest Thing,U2,69,184543,1987.0
6UXXeFqMBGiqjkzQzkMT3E,Tragedy,Bee Gees,68,303333,1979.0
6KEWtSOGKpIXGw6l1uJgsR,The Things We Do For Love,10cc,66,207573,1977.0
3CCDNNt89mosrAkSseS2GQ,Aint No Mountain High Enough,Diana Ross,0,209666,2001.0
7707eDBpR4qtNFoQ6nQyeR,The One I Love,R.E.M.,53,198000,1987.0
0e17OFidbbC7GYP2KFxhct,Hanging On The Telephone,Blondie,39,153066,1981.0
4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,80,280400,1986.0
58qBa4R0T7u0ZiuRvMJRUN,Sweet Little Mystery,Wet Wet Wet,53,224933,1987.0
1lbXEepatjRVjoG8pZMtdp,Dreams,Fleetwood Mac,67,254453,1988.0
4QK1Ha1igtiNv15qqcxLLs,A Million Love Songs,Take That,0,232453,2006.0
6JWddKPdqvDc2WkPEi9grC,Have A Nice Day,Stereophonics,65,205066,2001.0
373HS9bxPej6AuHBFM5fbX,"Baby, Don't Change Your Mind",Gladys Knight & The Pips,35,193133,1998.0
1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,76,264503,1973.0
5suJZTE8SpSmR4zMqxLg3V,Waiting for a Star to Fall,Boy Meets Girl,49,266213,2010.0
1Jwc3ODLQxtbnS8M9TflSP,Walk Like an Egyptian,The Bangles,63,204706,2004.0
6vrUTGn5p8IrfTZ0J6sIVM,Iris,The Goo Goo Dolls,74,289906,2007.0
6120uJUyg6QDzaAJUosTx5,Knock On Wood,Amii Stewart,42,250520,2012.0
5MXXbGYNmRHR7ULMvZYo5R,Every 1's a Winner - Single Version,Hot Chocolate,60,289266,1978.0
49RUdNvwSiUTC8fBh4KKoC,Nobody Does It Better,Marvin Hamlisch,49,212666,1977.0
1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,Bruce Springsteen,71,199453,1980.0
7s3FSodLpnKMzeMj17G5d0,That's the Way (I Like It),KC & The Sunshine Band,53,306146,2009.0
6kp8F9FpHXzjga2MeRDSG8,Bitch Came Back,Theory of a Deadman,62,219360,2011.0
2usrT8QIbIk9y0NEtQwS4j,Intro,The xx,74,127920,2009.0
2sgBTNHz9ckmqj3rx3ez4M,Ruby,Kaiser Chiefs,68,204200,2007.0
7G0gBu6nLdhFDPRLc0HdDG,Mine (Taylor's Version),Taylor Swift,79,231706,2023.0
0NwGC0v03ysCYINtg6ns58,Better Than Revenge (Taylor's Version),Taylor Swift,76,220306,2023.0
4e3ZNTAV6PCrdYMUrUlMpQ,Electric Touch (feat. Fall Out Boy) (Taylor’s Version) (From The Vault),Taylor Swift,73,266466,2023.0
4s8BIKx4Zh6ryAEz8RTlaU,Foolish One (Taylor’s Version) (From The Vault),Taylor Swift,74,311765,2023.0
6dgUya35uo964z7GZXM07g,Nonsense,Sabrina Carpenter,88,163648,2022.0
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,91,185552,2023.0
6n05BgVkxxz2k5ICZYa2PH,Fast Times,Sabrina Carpenter,63,174539,2022.0
2WNHUp4s806SJrsj698ZX3,That’s Not How This Works (feat. Dan + Shay & Sabrina Carpenter) - Sabrina’s Version,Charlie Puth,61,166640,2023.0
5m9uiFH9sK5wxRZdfN62n9,The Diary Of Jane,Breaking Benjamin,61,200213,2011.0
58J1l73w3TcdpGqN0n1TiZ,Prayer Of The Refugee,Rise Against,0,195837,2006.0
3NB3gUQ2NrDF3S4OG9zgSO,Stamp On The Ground - Radio Edit,ItaloBrothers,0,196998,2010.0
5pBvNeOAJ54zgd5lEOmM3b,Without Me,Eminem,0,291213,2005.0
1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),Thirty Seconds To Mars,65,231533,2005.0
0eGsygTp906u18L0Oimnem,Mr. Brightside,The Killers,0,222075,2004.0
5sTVykpRs4eiZKn96bZogj,The Feel Good Drag,Anberlin,59,207360,2005.0
0wkzGtpf4WsYgWwDTeCjTR,Face Down,The Red Jumpsuit Apparatus,0,192000,2006.0
4CDoeHIz44HzXq3j6LkZq6,Bring Me To Life,Evanescence,0,237293,2003.0
5sNESr6pQfIhL3krM8CtZn,Numb / Encore,JAY-Z,79,205733,2004.0
0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,Green Day,72,493400,2004.0
3zKST4nk4QJE77oLjUZ0Ng,Hey Brother,Avicii,4,255093,2013.0
2CDESYyb4I9sCiI2dAcoAy,Injection,Rise Against,0,199213,2006.0
6wThHqs4np9cLpcNqJ2zN5,Welcome to the Black Parade,My Chemical Romance,34,311106,2006.0
62KLnInsRNHI8lfqNATWzq,Worth Dying For,Rise Against,0,200000,2006.0
3uoqlATyV5IWOhy0LBF7k1,All I Ever Wanted - Radio Edit,Basshunter,41,176453,2008.0
2opOzWbmTURCchQDDbWEpL,Boten Anna - Radio edit,Basshunter,36,207066,2007.0
29nm3YvoWOTZ7DWx4lXRHH,Now You're Gone (feat. DJ Mental Theos Bazzheadz) - Radio Edit,Basshunter,44,206760,2008.0
3m6KkYKdnbffMpGd9Pm9FP,Seven Nation Army,The White Stripes,0,231920,2003.0
57paCKftbvFgAeG023x354,Paralyzer,Finger Eleven,0,208106,2007.0
0vEqw7o97NVkzhfX0oUdA7,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0,213280,2009.0
18lR4BzEs7e3qzc0KVkTpU,What I've Done,Linkin Park,82,205226,2007.0
10kcfnWl3qEaKJNGP28AKy,Que Sera,Justice Crew,45,210920,2014.0
1oHxIPqJyvAYHy0PVrDU98,Drinking from the Bottle (feat. Tinie Tempah),Calvin Harris,60,240346,2012.0
3VakHBkNYe93PXHwHSkL33,Stereo Love (Original),Edward Maya,47,247614,2010.0
1wjzMpYh39OHwuvUJH1TGD,Written in the Stars (feat. Eric Turner),Tinie Tempah,22,220280,2010.0
1HRThJebs60Dk6jAhpkwsm,Savior,Rise Against,0,242280,2008.0
2D52zjCyqEIQa221lhw6uk,This Is War,Thirty Seconds To Mars,67,326983,2009.0
6HFbq7cewJ7rPiffV0ciil,A Sky Full of Stars,Coldplay,57,267866,2014.0
20LxTsa6936zOlzTWqoPVt,The Next Episode,Dr. Dre,0,161600,1999.0
0AhRPDuVwHkLAACbPXidb3,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,10,214066,2013.0
2Nt08wkPWL0hI9XZxVyIHm,Breath,Breaking Benjamin,0,218466,2011.0
6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,0,297893,2002.0
1UHBcngfWo8hi3m003wZtX,Not Afraid,Eminem,0,250653,2010.0
2xit5ObjfPmY14dKVFEcWJ,The Island - Radio Edit [Radio Edit],Pendulum,32,219244,2010.0
0j5X6DrzkgY64Mm8NQp5mi,Lose Yourself - Soundtrack Version,Eminem,0,326640,2002.0
0UZwcRQAk4QR09HtGRZhYC,Closer To The Edge,Thirty Seconds To Mars,62,273466,2009.0
6tSDIggM6oqJQAqmfAA43A,City Of Angels,Thirty Seconds To Mars,0,302040,2013.0
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,79,302840,2007.0
6EzSy7WxNCazx3csu7lxdV,If You Could See Me Now,The Script,62,219546,2012.0
17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,0,251266,2005.0
4KgBtL720WA5JI7iKH9OiL,Downfall,TRUSTcompany,0,190693,2002.0
3zmduBNsQ6BPDTZAkXzG5K,Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,74,214400,2004.0
7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),The Script,82,202533,2012.0
2H72GU6mzrSfGj9R5SDGVP,Like Toy Soldiers,Eminem,0,295666,2005.0
73bukmhbO9u9HbNy16LAjq,Give Me A Sign,Breaking Benjamin,0,257693,2011.0
5E5AG0JXjvm0gahzh9Q7T1,Savin' Me,Nickelback,43,219320,2005.0
3oMRPbLcdkMVIjnzp7baRB,Apollo - Radio Edit,Hardwell,26,209765,2013.0
29BLha9wij5tpUtoOpxy49,Vi sitter i Ventrilo och Spelar DotA,Basshunter,43,199919,2007.0
3MUKutBh9ArBBjxZqJDPDX,Shine,Elgate feat. Spektrem,0,228675,2014.0
1CRESO4AuKm5B5Lqodk7t9,Frame of Mind,Tristam,0,274285,2014.0
0A1y3d5O3SDvXaQ8snkmOf,How You Love Me,3LAU,45,210468,2014.0
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,85,222640,2005.0
2Pr1UxKMWopSCkjunaFz5b,Pressure - Alesso Remix,Nadia Ali,0,365989,2012.0
49WmLvy3dH89XLdviCW9RR,"I'm Made of Wax, Larry, What Are You Made Of?",A Day To Remember,0,180840,2009.0
4IoYz8XqqdowINzfRrFnhi,You Found Me,The Fray,75,241853,2009.0
5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,82,262533,2005.0
1KCcWOcc9zxAjCXziyqmNO,You're Shining,Breeze,5,422133,2012.0
5ZqNz8GXWpkb95f7aVxTA0,It Ends Tonight,The All-American Rejects,58,244826,2005.0
0263Q0WRYFVGUEWZ03LNAr,Thnks fr th Mmrs,Fall Out Boy,0,208253,2009.0
294vBlXfZYspeI29SXZaON,Wake Me Up,Avicii,11,249693,2013.0
06T10fEzN8ZCcqzQZYA184,Gotta Be Somebody,Nickelback,67,252653,2008.0
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Wiz Khalifa,0,229525,2015.0
6UaRii9AH6Zss9xNMEQ2M9,Love The Way You Lie,Eminem,0,263373,2010.0
2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men,82,266600,2012.0
70eHX1ZLxEmrydgSUARtJE,Born - Vocal Mix,Collin Mclouglin,30,294661,2013.0
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,76,180480,2010.0
6WBL9IFLim41r76pObbj88,The Good Left Undone,Rise Against,27,181480,2006.0
2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,My Chemical Romance,73,299226,2006.0
6TL5uq31JarmrpEGTNNyKG,Promises,Wiz Khalifa,55,210466,2014.0
6rFKHZniKTOhcYnw5T55Bw,I Miss You,blink-182,0,227813,2005.0
4OpmC94xXTITiYKfNJtHrb,Throne,Bring Me The Horizon,0,191520,2015.0
6RcsAN8XF5KX6mMh6dum8e,Pittsburgh (No Intro),The Amity Affliction,61,239127,2014.0
64yrDBpcdwEdNY9loyEGbX,21 Guns,Green Day,76,321093,2009.0
6OmjdLDfJ9Uiz2EFICMnbb,Sparks (Turn Off Your Mind) [Atmozfears & Audiotricz Remix] [feat. Matthew Kom],Fedde Le Grand & Nicky Romero,0,305420,2013.0
0VGrgE7GbWaINRnh1bR4k9,Clarity,Zedd,0,271426,2012.0
2S9Hmv3pv86ScVA8XnFmOW,Space Bound,Eminem,0,278640,2010.0
2vj1N1MYQi5XVtmcpfqIOy,City,Hollywood Undead,37,214040,2011.0
7LRMbd3LEoV5wZJvXT1Lwb,T.N.T.,AC/DC,80,214666,1976.0
0Sayb1EWTywPttwJo7zjBt,Six Degrees of Separation,The Script,58,232253,2012.0
0MYTcPXAAmeKBUpBgtAV0J,D.A.N.C.E.,Justice,0,209986,2007.0
59PL9AwYjIrIpP04n9gmMR,Ride Out,Kid Ink,58,211908,2015.0
4C5h4wBpxB1KKsglKI5zVW,The River,Good Charlotte,0,195680,2007.0
2uGJC6Z7vQPkAmk0TVrOhS,Delirious (Boneless) (feat. Kid Ink),Steve Aoki,29,223880,2014.0
2TcZ05FR0xQWZOaFWyRWUt,L'Amour Toujours - Tiësto Edit,Dzeko & Torres,0,162461,2015.0
1brwdYwjltrJo7WHpIvbYt,Faded,Alan Walker,0,212626,2015.0
7pYPpFhFyOwCjf4y7vdJqM,Just A Dream - Main,Nelly,0,237800,2010.0
0ujklxrVM2jwpLMgbTwTd1,"Black Fingernails, Red Wine",Eskimo Joe,54,249866,2006.0
3ZlFUr0RBrUYYsmlcFvD0e,Paper Planes,M.I.A.,0,205200,2008.0
6V4y4uuMAxe2EYDIWNToaH,Pictures Of You,The Last Goodnight,51,190173,2007.0
4GjMeRwxii5qNxoa32b2mG,Ravers Fantasy - Radio Mix,Manian,0,209504,2010.0
7ilyh37sEDUu7TA6JJvspv,Dance The Way I Feel,Ou Est Le Swimming Pool,45,208333,2010.0
0vNPJrUrBnMFdCs8b2MTNG,Fader,The Temper Trap,0,192373,2009.0
58HpsDKeYoLtNhXFQyQmz5,Move Along,The All-American Rejects,61,238880,2005.0
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,75,226738,2015.0
4BWBbJ9MKpnt30SFYEomzJ,Lighters,Bad Meets Evil,0,303813,2011.0
15BfgOA2luaIO7XvqKvu8l,Like I Love You - Video Edit,R.I.O.,0,203000,2011.0
34DE20PRYUJ1QlT7h2Mq3W,Falling Apart,zebrahead,28,189133,2015.0
1hFgcizwknaRmM5JAPzzuY,Not In Love (feat. Robert Smith),Crystal Castles,31,226142,2011.0
4UwtMoKBvYi0mMbH2ZI3uB,That's All She Wrote (feat. Eminem),T.I.,0,318360,2010.0
0jVPEBd4wyHupkTHwzQRyc,Stranger (feat. Elliphant),Peking Duk,51,206393,2016.0
4IEbopdCqmqZlCfYBPcfGu,Reality,Lost Frequencies,0,158474,2015.0
0q1YL8hfWM3knO1s0gdRKs,Sky High,Elektronomia,5,236254,2016.0
3A30B8rtLyqE6dPSFv5guZ,Your My Angel,Breeze,7,369120,2012.0
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,87,247160,2017.0
6Ao32SBAlgb7SFS3e751NI,Mess Is Mine,Vance Joy,0,223935,2014.0
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),Mike Perry,69,183414,2016.0
4vEUJR9W3IknzgbtBaZRUS,Stop And Stare,OneRepublic,0,223853,2007.0
1N90cV79gbBgO0bOs74Y0t,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,44,229640,2017.0
2w25XNB5TAbU6c8MLkALMk,Light House,The Word Alive,0,199787,2014.0
4dzOxPZFYX77xpMwv4EhnO,Fat Lip,Sum 41,0,178266,2001.0
6HjkNCwInDttzD7jZcbBFz,Running With Scissors,I See Stars,0,262256,2016.0
7LI1qAsZiRaIpSA7FaWLXa,Fire and the Flood,Vance Joy,0,249382,2015.0
4ZipyNrVMRvKN7toOST7P1,Homecoming,Jay Reeve,28,224450,2016.0
1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,57,225525,2017.0
0J7385nYIZSg34lfJnFjT9,Battle Scars (feat. Lupe Fiasco),Guy Sebastian,0,250080,2012.0
2bnDTGikdoO8CwzlAPyBHR,"Airplanes, Pt. II (feat. Eminem & Hayley Williams of Paramore)",B.o.B,59,319293,2010.0
3GPI7hYiqD6enLRobhkBm8,Summer Air,ItaloBrothers,0,183587,2016.0
1SLxVWqXo9zNrrDKRa3m1G,Viva La Vida,Coldplay,69,242373,2008.0
6cSsWi1c3ewIEmbqdUWsUM,Unsteady,X Ambassadors,0,193546,2015.0
0tjQxtpAyQdTJ1MBubNxHk,Dancing in the Headlights - Radio Edit,DJ Antoine,0,198060,2016.0
0lvXfUug5YmOHOyHgXufqF,Fake Magic,Peking Duk,48,167058,2017.0
4ZBLFgkbSB0YGsooiVejSz,Out Of Control,Hoobastank,0,162106,2004.0
33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,Lit,75,169026,1999.0
1b8xyP5ojtnT430YGDWHIA,All The Right Moves,OneRepublic,0,238000,2009.0
0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,U2,76,248400,2000.0
2Oehrcv4Kov0SuIgWyQY9e,Demons,Imagine Dragons,33,175200,2012.0
0RchWnEHETINMAyrTrlBmo,Bleeding Out,Imagine Dragons,0,221053,2012.0
5qtkvVNDdfCT7QAW726uvO,Where Is The Love?,Black Eyed Peas,0,273066,2007.0
